2019.05.02,00:00,453400,455200,453200,454300,149
2019.05.03,00:00,455200,456400,454300,454344,29
2019.05.04,00:00,453882,462200,452900,461900,268
2019.05.05,00:00,464964,469350,454100,457300,402
2019.05.06,00:00,456900,465900,456600,465900,371
2019.05.07,00:00,469350,471600,463300,466300,487
2019.05.08,00:00,467503,471900,465200,469581,383
2019.05.09,00:00,470966,473700,469800,472800,196
2019.05.10,00:00,471400,472800,468400,469300,46
2019.05.11,00:00,470966,472300,456200,458730,487
2019.05.12,00:00,460577,460577,450400,457300,473
2019.05.13,00:00,458500,461000,453400,458700,284
2019.05.14,00:00,460577,464500,458900,462600,294
2019.05.15,00:00,462424,462424,455500,455500,414
2019.05.16,00:00,454300,454800,450400,452700,303
2019.05.17,00:00,452000,452500,449000,449200,34
2019.05.18,00:00,451574,452700,443900,445500,401
2019.05.19,00:00,446725,446956,431000,435800,601
2019.05.20,00:00,434028,434028,409325,416700,501
2019.05.21,00:00,419021,431200,409800,431000,709
2019.05.22,00:00,433566,440500,430100,437200,573
2019.05.23,00:00,437700,437900,426800,428900,397
2019.05.24,00:00,428500,432873,428500,430800,65
2019.05.25,00:00,434028,437491,428700,431500,509
2019.05.26,00:00,430103,434200,427500,432600,373
2019.05.27,00:00,430800,431000,428200,428500,47
2019.05.28,00:00,426600,426600,416500,416500,522
2019.05.29,00:00,412557,423100,407700,420100,606
2019.05.30,00:00,419900,422500,417800,420400,288
2019.05.31,00:00,420600,421800,419500,421300,34
2019.06.01,00:00,423177,424101,418500,418500,264
2019.06.02,00:00,417405,418300,409100,411600,433
2019.06.03,00:00,411800,416020,410200,416020,333
2019.06.04,00:00,417175,417175,415500,415500,23
2019.06.05,00:00,415800,416500,415100,415100,26
2019.06.06,00:00,413900,414800,412100,412300,14
2019.06.07,00:00,411172,419900,411172,419900,8
2019.06.08,00:00,419714,421300,411600,411600,344
2019.06.09,00:00,410018,412100,406300,410200,338
2019.06.10,00:00,410000,416500,407200,414400,400
2019.06.11,00:00,414404,415559,409300,411400,343
2019.06.12,00:00,412300,417600,410200,417400,379
2019.06.13,00:00,418100,431900,417800,430100,515
2019.06.14,00:00,431900,432600,425500,425500,49
2019.06.15,00:00,425200,432800,423600,432800,350
